CODIGO SINADA,MEDIO DE RECEPCION,DEPARTAMENTO,PROVINCIA,DISTRITO,FECHA DE REGISTRO,ACTIVIDAD ECONOMICA,AGUA,AIRE,SUELO,FAUNA,FLORA,POBLACION,EFLUENTES,RESIDUOS SOLIDOS,GASES/HUMO,MATERIAL PARTICULADO,TALA,RADIACION NO IONIZANTE,FUENTE VISUAL,FUENTE SONORA,INDIRECTA/DIRECTA/MIXTA,ESTADO
SC-0598-2019,WEB,LIMA,LIMA,SAN JUAN DE LURIGANCHO,27/06/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0597-2019,WEB,ICA,PISCO,SAN ANDRES,27/06/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0596-2019,WEB,LORETO,ALTO AMAZONAS,LAGUNAS,27/06/2019,HIDROCARBUROS,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0615-2019,TRA. DOCUMENTARIO,HUANCAVELICA,TAYACAJA,ANDAYMARCA,28/06/2019,ELECTRICIDAD,1,0,1,0,0,0,1,0,1,0,0,0,0,0,MIXTA,CERRADA
SC-0614-2019,TRA. DOCUMENTARIO,AYACUCHO,HUAMANGA,AYACUCHO,28/06/2019,INDUSTRIA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0613-2019,TRA. DOCUMENTARIO,PASCO,PASCO,TICLACAYAN,28/06/2019,MINERIA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,DIRECTA,CERRADA
ODPI-0004-2019,TELEFONO,PIURA,PIURA,LA UNION,28/06/2019,MINERIA,0,1,1,0,0,0,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0611-2019,WEB,LIMA,LIMA,LURIN,28/06/2019,GANADERIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0610-2019,TRA. DOCUMENTARIO,TACNA,TACNA,LA YARADA LOS PALOS,28/06/2019,AGRICULTURA,0,1,1,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0609-2019,TRA. DOCUMENTARIO,AYACUCHO,HUAMANGA,AYACUCHO,28/06/2019,GANADERIA,0,1,0,0,0,0,0,1,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0608-2019,WEB,LAMBAYEQUE,CHICLAYO,CHICLAYO,28/06/2019,CONSTRUCCION,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0607-2019,WEB,LIMA,LIMA,LIMA,28/06/2019,GANADERIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
OEPI-0004-2019,E-MAIL,JUNIN,SATIPO,RIO NEGRO,1/07/2019,INFRAESTRUCTURA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,DIRECTA,CERRADA
ODIC-0012-2019,PERSONAL,ICA,ICA,ICA,1/07/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0617-2019,WEB,LIMA,LIMA,SAN MARTIN DE PORRES,1/07/2019,INDUSTRIA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
SC-0616-2019,WEB,SAN MARTIN,SAN MARTIN,TARAPOTO,1/07/2019,GANADERIA,1,0,1,0,0,0,1,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0618-2019,WEB,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,2/07/2019,INDUSTRIA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
ODJU-0007-2019,TELEFONO,JUNIN,YAULI,LA OROYA,3/07/2019,MINERIA,0,1,0,0,0,0,0,0,1,1,0,0,0,0,DIRECTA,CERRADA
SC-0621-2019,WEB,LIMA,LIMA,COMAS,3/07/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,EN SEGUIMIENTO
ODAP-0007-2019,TELEFONO,APURIMAC,CHINCHEROS,ANCO-HUALLO,3/07/2019,INDUSTRIA,0,1,0,0,0,1,0,1,1,1,0,0,0,0,DIRECTA,CERRADA
SC-0619-2019,TRA. DOCUMENTARIO,PIURA,PAITA,COLAN,3/07/2019,HIDROCARBUROS,0,1,1,0,0,0,1,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0620-2019,TRA. DOCUMENTARIO,PASCO,OXAPAMPA,VILLA RICA,3/07/2019,INFRAESTRUCTURA,1,0,1,0,0,0,1,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0623-2019,WEB,ICA,CHINCHA,SUNAMPE,3/07/2019,HIDROCARBUROS,0,1,1,0,0,0,0,1,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0624-2019,TRA. DOCUMENTARIO,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,3/07/2019,AGRICULTURA,1,0,1,0,0,0,0,1,0,0,0,0,0,0,MIXTA,CERRADA
ODLL-0020-2019,TELEFONO,LA LIBERTAD,ASCOPE,RAZURI,4/07/2019,PESQUERIA,1,1,1,0,0,1,0,1,0,1,0,0,0,0,DIRECTA,CERRADA
SC-0629-2019,TRA. DOCUMENTARIO,LORETO,MAYNAS,SAN JUAN BAUTISTA,4/07/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
ODSM-0004-2019,PERSONAL,SAN MARTIN,MOYOBAMBA,SORITOR,4/07/2019,AGRICULTURA,1,1,1,0,0,1,1,1,1,0,0,0,0,1,DIRECTA,CERRADA
SC-0626-2019,TRA. DOCUMENTARIO,JUNIN,SATIPO,PANGOA,4/07/2019,HIDROCARBUROS,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0625-2019,TRA. DOCUMENTARIO,PUNO,SAN ROMAN,CARACOTO,4/07/2019,INDUSTRIA,0,1,0,0,0,1,0,0,1,0,0,0,0,1,DIRECTA,CERRADA
ODLL-0019-2019,E-MAIL,LA LIBERTAD,TRUJILLO,HUANCHACO,4/07/2019,INFRAESTRUCTURA,0,1,1,0,0,1,0,1,1,1,0,0,1,0,DIRECTA,CERRADA
SC-0627-2019,TRA. DOCUMENTARIO,JUNIN,JAUJA,JAUJA,4/07/2019,AGRICULTURA,0,1,0,0,0,0,0,0,1,1,0,0,0,0,DIRECTA,CERRADA
SC-0628-2019,TRA. DOCUMENTARIO,LIMA,LIMA,LURIGANCHO,4/07/2019,AGRICULTURA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0636-2019,APP MOVIL,CAJAMARCA,CONTUMAZA,YONAN,5/07/2019,MINERIA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0635-2019,TRA. DOCUMENTARIO,HUANUCO,HUANUCO,HUANUCO,5/07/2019,COMERCIO,0,1,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0631-2019,WEB,LIMA,LIMA,INDEPENDENCIA,5/07/2019,INDUSTRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0630-2019,WEB,PIURA,TALARA,LOBITOS,5/07/2019,SANEAMIENTO,0,0,1,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0632-2019,TRA. DOCUMENTARIO,AREQUIPA,CASTILLA,CHACHAS,5/07/2019,MINERIA,1,0,1,0,0,0,1,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0633-2019,TRA. DOCUMENTARIO,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,5/07/2019,MINERIA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,EN SEGUIMIENTO
SC-0637-2019,WEB,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,5/07/2019,INFRAESTRUCTURA,1,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0634-2019,TRA. DOCUMENTARIO,APURIMAC,ANTABAMBA,OROPESA,5/07/2019,MINERIA,1,0,1,0,0,0,0,1,0,0,0,0,0,0,MIXTA,EN SEGUIMIENTO
SC-0652-2019,TRA. DOCUMENTARIO,SAN MARTIN,TOCACHE,UCHIZA,8/07/2019,INDUSTRIA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0651-2019,WEB,LA LIBERTAD,ASCOPE,CASA GRANDE,8/07/2019,INDUSTRIA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0650-2019,WEB,CUSCO,ANTA,CACHIMAYO,8/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0649-2019,WEB,CUSCO,ANTA,ANCAHUASI,8/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0648-2019,WEB,CUSCO,ANTA,PUCYURA,8/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0647-2019,WEB,CUSCO,URUBAMBA,CHINCHERO,8/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0646-2019,WEB,CUSCO,CALCA,TARAY,8/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0644-2019,WEB,CUSCO,CALCA,LAMAY,8/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0643-2019,WEB,CUSCO,URUBAMBA,MACHUPICCHU,8/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0642-2019,WEB,CUSCO,URUBAMBA,URUBAMBA,8/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0641-2019,WEB,CUSCO,CALCA,SAN SALVADOR,8/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0640-2019,WEB,CUSCO,CALCA,PISAC,8/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0639-2019,WEB,LIMA,LIMA,CARABAYLLO,8/07/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,1,0,0,0,0,DIRECTA,CERRADA
SC-0638-2019,WEB,ANCASH,SANTA,CHIMBOTE,8/07/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0645-2019,WEB,LIMA,LIMA,VILLA EL SALVADOR,8/07/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0667-2019,WEB,CUSCO,CANAS,LAYO,9/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0666-2019,WEB,CUSCO,CANCHIS,TINTA,9/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0665-2019,WEB,JUNIN,JAUJA,ATAURA,9/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0664-2019,WEB,JUNIN,JAUJA,JAUJA,9/07/2019,SANEAMIENTO,0,1,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0661-2019,TRA. DOCUMENTARIO,SAN MARTIN,TOCACHE,TOCACHE,9/07/2019,AGRICULTURA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,DIRECTA,CERRADA
SC-0659-2019,WEB,SAN MARTIN,SAN MARTIN,MORALES,9/07/2019,COMERCIO,0,1,0,0,0,0,0,1,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0658-2019,WEB,CUSCO,CANAS,LANGUI,9/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0657-2019,WEB,CUSCO,QUISPICANCHI,CCARHUAYO,9/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0656-2019,WEB,JUNIN,TARMA,HUARICOLCA,9/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0655-2019,WEB,HUANUCO,PUERTO INCA,TOURNAVISTA,9/07/2019,FORESTAL,0,0,0,0,1,0,0,0,0,0,1,0,0,0,INDIRECTA,CERRADA
SC-0654-2019,WEB,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,9/07/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0653-2019,TRA. DOCUMENTARIO,LIMA,LIMA,LIMA,9/07/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
ODAR-0011-2019,PERSONAL,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,9/07/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0660-2019,TRA. DOCUMENTARIO,AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES,9/07/2019,GANADERIA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0662-2019,TRA. DOCUMENTARIO,TACNA,TACNA,TACNA,9/07/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0663-2019,TRA. DOCUMENTARIO,TACNA,TACNA,TACNA,9/07/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0690-2019,WEB,LIMA,LIMA,PUENTE PIEDRA,10/07/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0689-2019,WEB,LA LIBERTAD,TRUJILLO,TRUJILLO,10/07/2019,TELECOMUNICACIONES,0,1,0,0,0,0,0,0,0,0,0,1,0,0,INDIRECTA,CERRADA
SC-0688-2019,WEB,LA LIBERTAD,TRUJILLO,TRUJILLO,10/07/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0687-2019,WEB,CUSCO,QUISPICANCHI,QUIQUIJANA,10/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0686-2019,WEB,CUSCO,CALCA,LARES,10/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0685-2019,WEB,CUSCO,PAUCARTAMBO,CAICAY,10/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0684-2019,WEB,CUSCO,URUBAMBA,MARAS,10/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0683-2019,WEB,CUSCO,CANAS,TUPAC AMARU,10/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0682-2019,WEB,CUSCO,ACOMAYO,MOSOC LLACTA,10/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0681-2019,WEB,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10/07/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0680-2019,WEB,CUSCO,CANCHIS,SAN PABLO,10/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0679-2019,WEB,LIMA,LIMA,SAN MARTIN DE PORRES,10/07/2019,COMERCIO,0,0,1,0,0,1,0,1,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0677-2019,TRA. DOCUMENTARIO,LAMBAYEQUE,CHICLAYO,LA VICTORIA,10/07/2019,INFRAESTRUCTURA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0676-2019,TRA. DOCUMENTARIO,LAMBAYEQUE,CHICLAYO,MONSEFU,10/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0675-2019,WEB,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,10/07/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0674-2019,WEB,CUSCO,LA CONVENCION,MARANURA,10/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0673-2019,WEB,CUSCO,LA CONVENCION,HUAYOPATA,10/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0672-2019,WEB,CUSCO,URUBAMBA,YUCAY,10/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0671-2019,WEB,CUSCO,CANAS,PAMPAMARCA,10/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0670-2019,WEB,CUSCO,CANCHIS,CHECACUPE,10/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0669-2019,WEB,CUSCO,CANAS,YANAOCA,10/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0668-2019,WEB,CUSCO,QUISPICANCHI,OCONGATE,10/07/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0698-2019,TRA. DOCUMENTARIO,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,11/07/2019,TRANSPORTE,0,1,1,0,0,0,0,1,0,1,0,0,0,0,INDIRECTA,EN SEGUIMIENTO
SC-0697-2019,WEB,LA LIBERTAD,TRUJILLO,LA ESPERANZA,11/07/2019,INDUSTRIA,0,1,1,0,0,0,0,1,1,0,0,0,0,0,MIXTA,ARCHIVADA
SC-0694-2019,WEB,PIURA,AYABACA,SUYO,11/07/2019,MINERIA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0693-2019,TRA. DOCUMENTARIO,CAJAMARCA,CAJAMARCA,CAJAMARCA,11/07/2019,MINERIA,1,0,1,0,0,1,0,1,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0692-2019,TRA. DOCUMENTARIO,PIURA,SULLANA,SULLANA,11/07/2019,SANEAMIENTO,1,0,1,0,0,1,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0691-2019,TRA. DOCUMENTARIO,AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES,11/07/2019,HIDROCARBUROS,0,1,0,0,0,0,0,0,0,1,0,0,0,0,DIRECTA,CERRADA
SC-0695-2019,WEB,LA LIBERTAD,PATAZ,HUAYLILLAS,11/07/2019,MINERIA,1,0,1,0,0,0,1,1,0,0,0,0,0,0,MIXTA,CERRADA
